Species,CrossType,Lifestage,Year,Timepoint,Temp2,Temp,Treatment,Cone,Mom,Dad,Cross,popcross2,Family,Tank,Tank.Name,Cassette,Plate.Slide,No. juveniles on slide,Well,Recruit,IndID,Clump/Single,Survival,microPAM ,Live Coral ID Number,Area (mm^2),Coral Red Mean,Coral Green Mean,Coral Blue Mean,Coral Hue Mean,Coral Saturation Mean,Coral Brightness Mean,F microPAM,Fm' microPAM,Y(II) microPAM,popcross
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C10,Davies15,Davies16,Davies15 x Davies16,DaviesxDavies,H.F82,1,SC1,502,1204,1,D,1,SC1.502.1204.1,S,1,X,0,0.279,99.673,85.814,49.152,30.453,129.92,99.673,0.0505,0.1083,0.534,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C126,Davies14,Martin17,Davies14 x Martin17,DaviesxMartin,H.F42,1,SC1,652,2720,1,C,1,SC1.652.2720.1,S,0,X,,,,,,,,,,,,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C53,WOO4,Martin3,WOO4 x Martin3,WOOxMartin,H.F1,1,SC1,652,2841,1,B,1,SC1.652.2841.1,S,1,X,1,0.8767,125.1306,120.2585,107.8003,30.3887,35.3352,125.1338,0.0172,0.0338,0,WOOxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C76,Davies8,Martin14,Davies8 x Martin14,DaviesxMartin,H.F45,2,SC2,366,2920,1,D,1,SC2.366.2920.1,S,1,X,1,0.3149,121.2121,116.4931,106.5241,28.5482,30.4339,121.2149,0.0123,0.0221,0,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C56,Martin11,Martin14,Martin11 x Martin14,MartinxMartin,H.F20,2,SC2,366,2980,1,B,1,SC2.366.2980.1,S,1,X,0,0.633,122.141,118.948,110.105,31.826,25.374,122.275,0.0181,0.0348,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C112,Martin3,WOO4a,Martin3 x WOO4a,MartinxWOO,H.F3,2,SC2,398,2398,2,A,1,SC2.398.2398.1,S,1,X,1,1.024,127.89,127.221,121.367,39.412,13.651,128.416,0.0118,0.0225,0,MARxWOO
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C112,Martin3,WOO4a,Martin3 x WOO4a,MartinxWOO,H.F3,2,SC2,398,2398,2,C,2,SC2.398.2398.2,S,1,,1,0.652,117.853,115.462,109.446,42.806,19.465,118.435,,,,MARxWOO
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C56,Martin11,Martin14,Martin11 x Martin14,MartinxMartin,H.F20,2,SC2,398,2753,2,A,1,SC2.398.2753.1,S,1,X,1,0.616,127.016,125.269,116.095,36.054,22.418,127.31,0.0211,0.0412,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C56,Martin11,Martin14,Martin11 x Martin14,MartinxMartin,H.F20,2,SC2,398,2753,2,D,2,SC2.398.2753.2,S,1,,1,0.691,126.95,125.131,116.481,35.223,21.17,127.158,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C67,Davies16,Davies17,Davies16 x Davies17,DaviesxDavies,H.F83,2,SC2,398,2795,1,B,1,SC2.398.2795.1,S,1,X,1,0.555,118.32,109.054,85.283,30.617,71.708,118.32,0.0186,0.0373,0,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C14,PAL5,Martin15,PAL5 x Martin15,PALxMartin,H.F103,2,SC2,414,1208,1,A,1,SC2.414.1208.1,S,0,X,,,,,,,,,,,,PALxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C6,Davies8,Davies13,Davies8 x Davies13,DaviesxDavies,H.F15,2,SC2,414,1234,2,A,3,SC2.414.1234.3,S,1,,0,0.806,122.218,120.047,113.675,36.205,18.341,122.541,,,,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C6,Davies8,Davies13,Davies8 x Davies13,DaviesxDavies,H.F15,2,SC2,414,1234,2,B,2,SC2.414.1234.2,S,1,,1,0.277,109.671,99.585,75.967,29.818,78.72,111.957,,,,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C6,Davies8,Davies13,Davies8 x Davies13,DaviesxDavies,H.F15,2,SC2,414,1234,2,C,1,SC2.414.1234.1,S,1,X,1,0.529,96.553,81.375,65.961,20.806,82.673,96.553,0.0152,0.0299,0,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C76,Davies8,Martin14,Davies8 x Martin14,DaviesxMartin,H.F45,2,SC2,414,2380,2,A,2,SC2.414.2380.2,S,1,,1,0.388,107.986,99.928,81.569,29.477,63.949,107.988,,,,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C76,Davies8,Martin14,Davies8 x Martin14,DaviesxMartin,H.F45,2,SC2,414,2380,2,D,1,SC2.414.2380.1,S,1,X,1,0.67,116.163,111.869,100.372,30.898,34.865,116.188,0.0304,0.0598,0.492,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C50,Martin11,Arlington6,Martin11 x Arlington6,MartinxArlington,H.F61,2,SC2,439,1482,2,A,1,SC2.439.1482.1,S,1,X,1,0.673,111.455,103.929,85.035,30.838,63.412,111.478,0.0069,0.0108,0,MARxARL
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C50,Martin11,Arlington6,Martin11 x Arlington6,MartinxArlington,H.F61,2,SC2,439,1482,2,A,2,SC2.439.1482.2,S,1,,1,0.7301,110.4486,106.1165,94.9632,30.5056,35.6693,110.4617,,,,MARxARL
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,2,SC2,439,1951,5,A,3,SC2.439.1951.3,S,1,X,1,0.9088,132.0196,131.1838,124.9549,37.9456,14.1876,132.4952,0.0137,0.0289,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,2,SC2,439,1951,5,A,2,SC2.439.1951.2,C,1,,1,1.179,125.238,124.674,118.853,42.83,14.118,125.874,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,2,SC2,439,1951,5,B,5,SC2.439.1951.5,S,1,,1,1.0515,135.5627,134.2756,126.0961,36.7021,18.0635,135.8752,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,2,SC2,439,1951,5,D,1,SC2.439.1951.1,S,1,,1,0.908,113.834,111.596,101.523,36.269,27.918,114.091,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,2,SC2,439,1951,5,D,4,SC2.439.1951.4,S,1,,1,0.9806,129.9852,129.4307,123.9752,39.5791,12.5244,130.5691,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C53,WOO4,Martin3,WOO4 x Martin3,WOOxMartin,H.F1,2,SC2,439,2840,1,B,1,SC2.439.2840.1,S,1,,1,0.626,118.075,117.514,113.197,46.328,11.684,118.714,,,,WOOxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,2,SC2,480,2949,5,A,4,SC2.480.2949.4,S,1,,1,0.826,117.206,111.809,97.932,30.543,42.327,117.209,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,2,SC2,480,2949,5,A,2,SC2.480.2949.2,S,1,,1,0.73,121.771,119.533,110.64,34.089,23.225,121.931,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,2,SC2,480,2949,5,B,1,SC2.480.2949.1,S,1,,1,0.8344,125.6197,121.973,111.7624,31.5009,28.1999,125.6712,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,2,SC2,480,2949,5,C,5,SC2.480.2949.5,S,1,,0,1.084,112.848,97.403,67.647,27.939,102.767,112.848,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,2,SC2,480,2949,5,D,3,SC2.480.2949.3,S,1,X,1,1.284,121.1684,116.0054,105.5271,27.9984,32.8501,121.1703,0.0127,0.025,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C48,Davies6,Martin2,Davies6 x Martin2,DaviesxMartin,H.F87,2,SC2,480,2950,2,A,1,SC2.480.2950.1,S,1,,1,0.869,126.482,123.33,112.418,33.077,28.525,126.818,,,,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C48,Davies6,Martin2,Davies6 x Martin2,DaviesxMartin,H.F87,2,SC2,480,2950,2,A,2,SC2.480.2950.2,S,1,X,1,0.614,128.559,120.162,103.784,28.157,48.739,128.561,0.0103,0.0172,0,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,2,SC2,484,2989,2,C,2,SC2.484.2989.2,S,1,,0,0.68,120.342,109.812,87.246,28.994,69.865,120.342,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,2,SC2,484,2989,2,B,1,SC2.484.2989.1,S,1,X,1,0.789,111.371,106.126,86.067,33.682,59.116,111.397,0.024,0.051,0.529,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C103,Davies12,Martin15,Davies12 x Martin15,DaviesxMartin,H.F102,2,SC2,484,2998,1,D,1,SC2.484.2998.1,S,1,X,1,0.308,122.713,114.514,98.427,27.998,49.898,122.713,0.0186,0.0412,0,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C67,Davies16,Davies17,Davies16 x Davies17,DaviesxDavies,H.F83,2,SC2,625,2842,1,D,1,SC2.625.2842.1,S,1,X,0,0.537,118.791,117.818,111.446,37.794,16.198,119.255,0.0083,0.0132,0,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C82,Davies10,Martin17,Davies10 x Martin17,DaviesxMartin,H.F39,2,SC2,625,2975,2,A,1,SC2.625.2975.1,S,1,X,0,1.012,112.68,108.873,97.739,31.777,34.222,112.735,0.0147,0.0245,0,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C82,Davies10,Martin17,Davies10 x Martin17,DaviesxMartin,H.F39,2,SC2,625,2975,2,C,2,SC2.625.2975.2,S,1,,0,0.684,125.539,122.488,115.2,30.011,20.75,125.624,,,,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C10,Davies15,Davies16,Davies15 x Davies16,DaviesxDavies,H.F82,2,SC2,692,1901,1,D,1,SC2.692.1901.1,S,1,X,0,0.418,115.677,113.608,103.521,35.319,26.549,115.857,0.0132,0.0245,0,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C119,Martin9,Martin14,Martin9 x Martin14,MartinxMartin,H.F90,2,SC2,692,1980,1,B,1,SC2.692.1980.1,S,1,X,0,1.007,138.266,137.344,130.224,38.01,15.318,138.729,0.0054,0.0093,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C11,Martin17,Davies7,Martin17 x Davies7,MartinxDavies,H.F68,2,SC2,692,1994,1,C,1,SC2.692.1994.1,S,1,X,0,0.441,125.173,124.856,120.281,53.576,11.593,125.953,0.0039,0.0064,0,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,2,SC2,709,1513,3,B,1,SC2.709.1513.1,S,1,,0,0.986,148.611,144.987,138.292,34.69,19.1,148.887,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,2,SC2,709,1513,3,C,3,SC2.709.1513.3,S,1,,1,0.9062,128.0426,122.4665,103.1379,32.596,49.6623,128.0452,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,2,SC2,709,1513,3,C,2,SC2.709.1513.2,S,1,X,0,0.811,130.334,125.926,111.231,33.684,39.06,130.446,0.0191,0.0368,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C95,Martin15,Davies12,Martin15 x Davies12,MartinxDavies,H.F75,2,SC2,709,2886,3,A,3,SC2.709.2886.3,S,1,,0,0.169,128.035,111.147,88.021,24.247,80.172,128.035,,,,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C95,Martin15,Davies12,Martin15 x Davies12,MartinxDavies,H.F75,2,SC2,709,2886,3,B,2,SC2.709.2886.2,S,1,,0,0.435,110.681,103.456,82.916,31.38,65.041,110.935,,,,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C95,Martin15,Davies12,Martin15 x Davies12,MartinxDavies,H.F75,2,SC2,709,2886,3,D,1,SC2.709.2886.1,S,1,X,1,0.8908,132.7212,127.9019,114.9847,31.7969,33.8719,132.8218,0.0127,0.0235,0,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C6,Davies8,Davies13,Davies8 x Davies13,DaviesxDavies,H.F15,3,SC3,276,2369,2,B,1,SC3.276.2369.1,S,1,X,0,0.229,72.594,55.561,40.177,19.268,114.433,72.594,0.0515,0.0907,0.432,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C6,Davies8,Davies13,Davies8 x Davies13,DaviesxDavies,H.F15,3,SC3,276,2369,2,C,2,SC3.276.2369.2,C,1,X,0,0.6,112.083,107.267,91.422,32.637,46.667,112.105,,,,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C50,Martin11,Arlington6,Martin11 x Arlington6,MartinxArlington,H.F61,3,SC3,365,1483,1,B,1,SC3.365.1483.1,C,1,X,0,1.114,131.325,130.505,122.416,46.022,18.914,132.168,0.0853,0.1794,0.525,MARxARL
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C76,Davies8,Martin14,Davies8 x Martin14,DaviesxMartin,H.F45,3,SC3,365,2364,2,B,1,SC3.365.2364.1,S,1,X,0,0.398,116.712,106.484,79.015,30.877,83.199,116.715,0.0201,0.0392,0,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C76,Davies8,Martin14,Davies8 x Martin14,DaviesxMartin,H.F45,3,SC3,365,2364,2,C,2,SC3.365.2364.2,S,1,,0,0.513,120.411,116.957,102.685,35.074,38.624,120.565,,,,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C82,Davies10,Martin17,Davies10 x Martin17,DaviesxMartin,H.F39,3,SC3,365,2880,1,B,1,SC3.365.2880.1,S,1,X,0,0.541,106.097,94.896,68.771,29.986,90.694,106.097,0.0412,0.0814,0.494,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C95,Martin15,Davies12,Martin15 x Davies12,MartinxDavies,H.F75,3,SC3,421,1296,1,A,1,SC3.421.1296.1,S,1,X,0,0.303,124.085,119.511,104.655,33.436,39.846,124.174,0.0113,0.023,0,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C119,Martin9,Martin14,Martin9 x Martin14,MartinxMartin,H.F90,3,SC3,421,1491,3,B,2,SC3.421.1491.2,S,1,,1,0.9474,129.8819,126.6074,111.5838,35.0623,35.9396,129.9531,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C119,Martin9,Martin14,Martin9 x Martin14,MartinxMartin,H.F90,3,SC3,421,1491,3,C,1,SC3.421.1491.1,S,1,,0,0.579,113.859,107.077,85.718,31.866,63.188,113.861,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C119,Martin9,Martin14,Martin9 x Martin14,MartinxMartin,H.F90,3,SC3,421,1491,3,C,3,SC3.421.1491.3,S,1,X,0,0.414,107.288,94.741,61.685,30.495,109.169,107.288,0.0495,0.0936,0.471,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C56,Martin11,Martin14,Martin11 x Martin14,MartinxMartin,H.F20,3,SC3,464,1935,2,A,1,SC3.464.1935.1,S,1,X,0,0.695,115.674,114.782,106.763,44.145,21.605,116.475,0.0162,0.0309,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C56,Martin11,Martin14,Martin11 x Martin14,MartinxMartin,H.F20,3,SC3,464,1935,2,D,2,SC3.464.1935.2,S,1,,0,0.349,102.651,100.033,88.411,35.398,35.471,102.846,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,3,SC3,464,2862,3,A,2,SC3.464.2862.2,S,0,,,,,,,,,,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,3,SC3,464,2862,3,C,3,SC3.464.2862.3,S,1,X,0,0.606,97.852,94.093,77.911,35.09,50.494,97.159,0.0299,0.0608,0.508,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,3,SC3,464,2862,3,D,1,SC3.464.2862.1,S,1,,0,0.585,94.173,86.491,64.566,33.01,81.403,94.219,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C76,Davies8,Martin14,Davies8 x Martin14,DaviesxMartin,H.F45,3,SC3,464,2865,3,A,2,SC3.464.2865.2,S,1,,0,0.483,112.589,109.818,94.561,36.935,41.553,112.859,,,,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C76,Davies8,Martin14,Davies8 x Martin14,DaviesxMartin,H.F45,3,SC3,464,2865,3,C,3,SC3.464.2865.3,S,0,,,,,,,,,,,,,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C76,Davies8,Martin14,Davies8 x Martin14,DaviesxMartin,H.F45,3,SC3,464,2865,3,C,1,SC3.464.2865.1,S,1,X,0,0.508,104.7,96.456,79.183,29.04,62.806,104.705,0.0191,0.0314,0,DAVxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C42,Martin2,Davies12,Martin2 x Davies12,MartinxDavies,H.F76,3,SC3,478,1430,1,D,1,SC3.478.1430.1,S,1,X,0,0.354,112.312,108.701,93.773,34.264,41.931,112.349,0.023,0.0422,0,MARxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C112,Martin3,WOO4a,Martin3 x WOO4a,MartinxWOO,H.F3,3,SC3,478,1540,1,B,1,SC3.478.1540.1,S,1,X,0,0.737,108.375,102.455,83.678,32.28,59.354,108.394,0.0176,0.0333,0,MARxWOO
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,3,SC3,478,2812,2,C,1,SC3.478.2812.1,S,0,X,,,,,,,,,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,3,SC3,478,2812,2,C,2,SC3.478.2812.2,S,1,,0,0.455,123.528,111.63,88.737,30.928,75.856,123.686,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C56,Martin11,Martin14,Martin11 x Martin14,MartinxMartin,H.F20,3,SC3,644,1421,1,B,1,SC3.644.1421.1,S,1,X,0,0.419,125.049,120.117,101.229,33.809,48.49,125.074,0.0319,0.0588,0.458,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C130,Davies13,Davies8,Davies13 x Davies8,DaviesxDavies,H.F26,3,SC3,644,2856,2,B,2,SC3.644.2856.2,S,1,X,2,0.516,108.8214,98.8798,69.8802,31.4868,92.4691,108.8214,0.0348,0.0632,0.45,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C130,Davies13,Davies8,Davies13 x Davies8,DaviesxDavies,H.F26,3,SC3,644,2856,2,C,1,SC3.644.2856.1,S,1,,1,0.5475,117.4838,112.1589,92.6517,33.4699,54.13,117.5115,,,,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,3,SC3,644,2981,3,A,1,SC3.644.2981.1,S,1,,0,0.916,125.496,120.626,104.499,32.736,43.574,125.513,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,3,SC3,644,2981,3,A,3,SC3.644.2981.3,S,1,X,0,0.754,120.184,117.29,106.671,33.947,28.968,120.299,0.0206,0.0373,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,3,SC3,644,2981,3,B,2,SC3.644.2981.2,S,1,,1,0.5544,129.1933,126.3048,115.284,33.7081,27.1565,129.2711,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C10,Davies15,Davies16,Davies15 x Davies16,DaviesxDavies,H.F82,3,SC3,651,1184,1,B,1,SC3.651.1184.1,S,1,X,0,0.673,101.751,93.828,72.847,31.07,74.061,101.763,0.0294,0.0554,0.469,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,3,SC3,651,1641,4,B,3,SC3.651.1641.3,S,1,,0,0.955,136.629,130.948,119.234,30.494,33.835,136.698,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,3,SC3,651,1641,4,B,4,SC3.651.1641.4,S,1,,0,0.83,137.606,130.145,112.624,30.723,47.417,137.631,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,3,SC3,651,1641,4,C,1,SC3.651.1641.1,C,1,,0,0.647,122.143,117.916,100.93,34.005,44.556,122.183,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,3,SC3,651,1641,4,D,2,SC3.651.1641.2,S,1,X,0,0.82,118.577,115.509,104.703,33.985,30.374,118.754,0.0211,0.0392,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C67,Davies16,Davies17,Davies16 x Davies17,DaviesxDavies,H.F83,3,SC3,651,2847,2,A,2,SC3.651.2847.2,S,1,X,0,0.357,121.747,122.628,118.131,59.898,11.315,123.355,0.0137,0.024,0,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,27.5,AMB,SED,C67,Davies16,Davies17,Davies16 x Davies17,DaviesxDavies,H.F83,3,SC3,651,2847,2,D,1,SC3.651.2847.1,S,1,,0,0.548,118.225,118.54,112.529,45.704,14.004,119.278,,,,DAVxDAV
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,4,SR1,255,2333,2,C,1,SR1.255.2333.1,S,0,,,,,,,,,,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,4,SR1,255,2333,2,C,2,SR1.255.2333.2,S,1,X,0,0.626,91.606,82.382,56.724,31.457,100.235,91.607,0.0275,0.0564,0.513,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,4,SR1,255,2383,4,D,1,SR1.255.2383.1,S,0,,,,,,,,,,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,4,SR1,255,2383,4,A,2,SR1.255.2383.2,S,0,,,,,,,,,,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,4,SR1,255,2383,4,C,3,SR1.255.2383.3,S,1,,0,0.896,114.453,113.714,104.261,40.267,23.908,115.066,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C75,Martin14,Martin3,Martin14 x Martin3,MartinxMartin,H.F6,4,SR1,255,2383,4,D,4,SR1.255.2383.4,S,1,X,0,0.464,96.861,89.864,70.647,31.289,69.526,96.866,0.0461,0.1005,0.541,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C56,Martin11,Martin14,Martin11 x Martin14,MartinxMartin,H.F20,4,SR1,255,3102,3,B,1,SR1.255.3102.1,S,0,,,,,,,,,,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C56,Martin11,Martin14,Martin11 x Martin14,MartinxMartin,H.F20,4,SR1,255,3102,3,D,2,SR1.255.3102.2,S,1,,0,0.565,108.833,105.897,96.324,36.057,29.872,109.085,,,,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C56,Martin11,Martin14,Martin11 x Martin14,MartinxMartin,H.F20,4,SR1,255,3102,3,C,3,SR1.255.3102.3,S,1,X,0,0.663,118.197,114.248,105.013,32.579,28.549,118.307,0.0172,0.0314,0,MARxMAR
A. hyacinthus,IndivCross,Juvenile,2022,6,32,HOT,SED,C112,Martin3,WOO4a,Martin3 x WOO4a,MartinxWOO,H.F3,4,SR1,296,1412,2,B,1,SR1.296.1412.1,S,1,X,,,,,,,,,0.025,0.0505,0.505,MARxWOO
